@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
5221,'2019/02/13 20:53:01:879',10,-0.086614,0.015748,-0.015748,0.03937,0.031496,0.07874,-0.062992,-0.07874,0.165354,0,0.031496,0.015748,0.023622,0.055118,0.141732,0.047244,0.086243,-0.323303,-0.630798,0.700073,-0.34082,-0.961914,-0.003906,0.5625,0.8125,1.1875,1,0
5222,'2019/02/13 20:53:01:900',10,-0.086614,0,-0.007874,-0.015748,-0.062992,0.11811,0.141732,0.047244,0.102362,-0.062992,-0.007874,-0.015748,0.023622,0.007874,-0.094488,-0.023622,0.086365,-0.32312,-0.630432,0.7005,-0.341309,-0.978027,-0.001953,1.1875,-0.6875,0.4375,1,0
5223,'2019/02/13 20:53:01:938',10,-0.015748,-0.023622,-0.015748,-0.03937,-0.007874,0.055118,0.141732,0.031496,-0.070866,0.015748,0.015748,0.023622,0.047244,-0.015748,-0.149606,-0.062992,0.086304,-0.323181,-0.630127,0.700745,-0.35498,-0.954102,-0.001465,0.3125,0.125,0.25,1,0
5224,'2019/02/13 20:53:01:967',10,-0.110236,0.031496,-0.031496,0.031496,-0.03937,-0.204724,-0.141732,-0.11811,0.015748,0,-0.015748,-0.055118,-0.031496,-0.094488,-0.055118,0.023622,0.086182,-0.323486,-0.630127,0.700623,-0.380371,-0.981934,-0.005371,-0.625,1.25,0.1875,1,0
5225,'2019/02/13 20:53:02:017',10,0.291339,0.015748,-0.023622,-0.015748,-0.023622,-0.133858,-0.03937,0.086614,-0.070866,-0.007874,-0.03937,-0.03937,0.015748,-0.047244,-0.062992,-0.023622,0.086487,-0.324036,-0.629761,0.700684,-0.34668,-0.95459,0.00293,0.1875,1.75,1.3125,1,0
5226,'2019/02/13 20:53:02:044',10,0.070866,-0.015748,-0.007874,-0.023622,-0.015748,-0.047244,-0.070866,0,-0.062992,0.023622,-0.007874,0.007874,0.007874,-0.055118,0.094488,0.023622,0.086548,-0.324402,-0.62915,0.700989,-0.353516,-0.959473,0.005371,2.125,0.8125,0.875,1,0
5227,'2019/02/13 20:53:02:081',10,-0.433071,-0.03937,0,0.007874,-0.007874,0.125984,0.188976,-0.133858,0.15748,-0.023622,-0.055118,-0.047244,-0.015748,-0.094488,0.110236,0.03937,0.086792,-0.324524,-0.628906,0.701172,-0.355469,-0.967773,-0.003418,2.0625,1.1875,0.1875,1,0
5228,'2019/02/13 20:53:02:099',10,-0.653543,-0.047244,-0.023622,-0.047244,-0.023622,-0.031496,0.086614,-0.220472,0.110236,-0.023622,-0.03937,0.015748,-0.015748,0.015748,0.133858,0.047244,0.086853,-0.324951,-0.628662,0.701172,-0.359863,-0.971191,0.002441,0.6875,1.25,0.625,1,0
5229,'2019/02/13 20:53:02:132',10,0.023622,-0.023622,-0.015748,-0.007874,-0.007874,-0.007874,-0.015748,-0.031496,-0.086614,-0.015748,0.015748,-0.015748,-0.062992,-0.047244,-0.03937,-0.070866,0.087097,-0.325684,-0.62854,0.700928,-0.337891,-0.953125,-0.010254,-1.0625,2,0.9375,1,0
5230,'2019/02/13 20:53:02:170',10,0.055118,-0.023622,0,-0.03937,-0.015748,-0.055118,0.023622,0.031496,-0.102362,0,0.023622,0.047244,0.055118,0.094488,-0.070866,-0.102362,0.087341,-0.325806,-0.62854,0.700867,-0.352051,-0.970703,0.001953,-0.25,1.75,-0.0625,1,0
5231,'2019/02/13 20:53:02:201',10,0.275591,0.007874,-0.015748,-0.03937,-0.086614,-0.11811,0.023622,0.102362,-0.228346,-0.055118,0.015748,0,0.070866,0.110236,-0.031496,-0.15748,0.087097,-0.326294,-0.628479,0.700684,-0.353516,-0.959473,0.006348,-1.3125,0.0625,1.125,1,0
5232,'2019/02/13 20:53:02:240',10,-0.496063,0,-0.047244,-0.023622,0,0.015748,-0.086614,-0.188976,0.047244,-0.015748,-0.015748,0.031496,0.007874,0,0.007874,-0.086614,0.087036,-0.326294,-0.628479,0.700684,-0.36084,-0.952148,-0.006348,-0.5625,0.375,-0.5625,1,0
5233,'2019/02/13 20:53:02:286',10,0.015748,-0.015748,0.015748,-0.007874,0.007874,0.015748,0.110236,0.070866,0.015748,-0.031496,-0.047244,-0.047244,0,-0.015748,-0.19685,-0.015748,0.087158,-0.326416,-0.628723,0.700439,-0.365234,-0.961426,-0.005371,-1.5,1.1875,-1,1,0
5234,'2019/02/13 20:53:02:314',10,-0.031496,-0.055118,-0.031496,-0.055118,0.031496,0.015748,-0.070866,-0.133858,0.267717,-0.007874,0.055118,0.102362,0.047244,0.07874,0.149606,0.212598,0.087341,-0.326782,-0.628845,0.700134,-0.353027,-0.949219,0.013672,-2.0625,1.4375,-0.75,1,0
5235,'2019/02/13 20:53:02:335',10,0.165354,-0.023622,-0.015748,0.007874,0.007874,-0.062992,-0.047244,0.047244,-0.141732,0.015748,0.015748,-0.007874,0.023622,0.110236,-0.015748,-0.031496,0.087891,-0.326965,-0.629089,0.699707,-0.342285,-0.96875,-0.001465,-1.25,1.875,-0.6875,1,0
5236,'2019/02/13 20:53:02:365',10,0.125984,0.007874,0,0,-0.007874,0.03937,-0.03937,0.047244,0.015748,-0.007874,-0.023622,-0.015748,-0.015748,-0.188976,0.023622,-0.07874,0.088013,-0.327148,-0.629333,0.699402,-0.350098,-0.975586,0.000977,-2.25,1.6875,0.3125,1,0
5237,'2019/02/13 20:53:02:401',10,0.188976,-0.031496,0.007874,-0.031496,-0.047244,-0.125984,0.110236,0.086614,-0.598425,-0.03937,-0.047244,-0.015748,0.007874,0.07874,-0.102362,-0.23622,0.088257,-0.327026,-0.629456,0.699341,-0.36084,-0.973633,-0.000488,-0.125,-0.0625,-1,1,0
5238,'2019/02/13 20:53:02:437',10,0.086614,0.023622,-0.031496,-0.03937,-0.102362,-0.086614,0.031496,0.086614,0.086614,0.007874,-0.007874,-0.03937,0.03937,0.007874,-0.055118,-0.047244,0.088562,-0.326233,-0.629578,0.699524,-0.335938,-0.959473,-0.007324,0.75,-1.1875,-2.0625,1,0
5239,'2019/02/13 20:53:02:473',10,-0.086614,0,0,-0.007874,0.031496,0.125984,-0.023622,-0.03937,-0.055118,0.015748,-0.015748,0.015748,-0.062992,-0.07874,0.070866,0,0.088501,-0.326233,-0.629883,0.69928,-0.363281,-0.961426,-0.024414,-1.125,-0.6875,-1.0625,1,0
5240,'2019/02/13 20:53:02:517',10,0.023622,0.007874,-0.055118,-0.086614,-0.031496,-0.062992,-0.031496,0.015748,0.03937,-0.007874,0.007874,0.015748,-0.007874,0.03937,-0.110236,-0.07874,0.08844,-0.325745,-0.630493,0.698975,-0.348633,-0.949219,-0.003906,-1.5625,-0.75,-0.6875,1,0
5241,'2019/02/13 20:53:02:556',10,-0.055118,-0.03937,0,0.031496,0.023622,0.007874,-0.070866,-0.070866,0.023622,-0.047244,-0.015748,-0.047244,-0.03937,-0.110236,0.015748,0.110236,0.088562,-0.325867,-0.631287,0.698181,-0.384766,-0.979004,-0.03125,-3.1875,0.9375,-1,1,0
5242,'2019/02/13 20:53:02:568',10,0.377953,0.047244,-0.03937,-0.055118,-0.086614,-0.149606,-0.086614,0.125984,-0.590551,-0.023622,0.015748,-0.015748,0.086614,0.094488,0.055118,-0.267717,0.088196,-0.325928,-0.631775,0.697754,-0.34668,-0.962402,0.009766,-5.4375,-0.375,1,1,0
5243,'2019/02/13 20:53:02:599',10,-0.094488,-0.023622,-0.03937,0,0.055118,0.031496,-0.15748,-0.11811,-0.11811,0.015748,0,0.047244,-0.015748,-0.023622,-0.07874,-0.11811,0.088501,-0.325073,-0.631714,0.69812,-0.351563,-0.972656,-0.012207,1.5625,-1.5,-2.1875,1,0
5244,'2019/02/13 20:53:02:639',10,-0.007874,0.023622,-0.007874,-0.015748,-0.062992,-0.055118,0.055118,-0.031496,0.031496,-0.007874,-0.007874,0.015748,0.023622,0.212598,0.055118,-0.055118,0.088074,-0.324707,-0.632202,0.697937,-0.338379,-0.960938,-0.00293,-1.25,-1.4375,0.4375,1,0
5245,'2019/02/13 20:53:02:677',10,0.228346,-0.023622,-0.007874,0,-0.03937,-0.047244,-0.110236,0.062992,0.23622,-0.055118,-0.007874,0.007874,0.015748,0.094488,0.204724,0.11811,0.087952,-0.324463,-0.632141,0.69812,-0.350586,-0.970215,0.00293,-0.125,-1.4375,0.0625,1,0
5246,'2019/02/13 20:53:02:713',10,-0.125984,0.007874,0.031496,0.007874,0.03937,0.212598,0.110236,0.015748,0.102362,-0.031496,-0.007874,-0.015748,-0.047244,-0.11811,0.062992,0.149606,0.087524,-0.32428,-0.632446,0.697998,-0.316406,-0.968262,-0.009766,-2.0625,-1,2.625,1,0
5247,'2019/02/13 20:53:02:758',10,-0.110236,-0.015748,-0.03937,-0.031496,-0.055118,-0.062992,0.023622,0,-0.133858,-0.047244,-0.031496,-0.047244,-0.031496,0.07874,-0.070866,-0.023622,0.087097,-0.324463,-0.632629,0.697815,-0.32959,-0.968262,-0.01416,-0.8125,-0.0625,2.4375,1,0
5248,'2019/02/13 20:53:02:774',10,0,-0.031496,-0.007874,0,0.007874,-0.047244,-0.023622,-0.015748,0.055118,-0.015748,-0.015748,-0.047244,-0.023622,-0.047244,0.023622,-0.023622,0.086609,-0.324646,-0.63269,0.697754,-0.349121,-0.969727,-0.003418,-2.25,-0.8125,2.6875,1,0
5249,'2019/02/13 20:53:02:800',10,0.03937,-0.007874,0.031496,0.062992,0.023622,0.007874,-0.015748,0.023622,-0.03937,0.007874,-0.007874,-0.031496,0,0.086614,0.19685,0,0.085754,-0.324768,-0.632324,0.69812,-0.382813,-0.96875,-0.009277,1.4375,-1.4375,1,1,0
5250,'2019/02/13 20:53:02:842',10,-0.03937,0,-0.03937,-0.062992,-0.07874,-0.03937,-0.047244,-0.007874,0.023622,0.007874,0.03937,0.070866,0.023622,0.03937,-0.031496,-0.015748,0.084595,-0.325012,-0.632263,0.698181,-0.361328,-0.971191,-0.000977,-2.3125,-1.625,3.25,1,0
5251,'2019/02/13 20:53:02:876',10,0.055118,0.007874,0.023622,0.070866,0.007874,0,-0.086614,0.007874,-0.086614,-0.015748,-0.047244,-0.062992,-0.094488,-0.03937,-0.110236,-0.070866,0.084106,-0.325012,-0.631897,0.698547,-0.355469,-0.941406,0.007813,0.75,-1.8125,2.25,1,0
5252,'2019/02/13 20:53:02:915',10,0.370079,-0.015748,0.031496,0.07874,-0.03937,-0.070866,-0.031496,0.173228,-0.299213,-0.03937,-0.031496,-0.047244,-0.023622,-0.023622,-0.102362,-0.173228,0.08374,-0.325073,-0.631592,0.698853,-0.351074,-0.977539,-0.017578,-0.4375,-0.3125,1.9375,1,0
5253,'2019/02/13 20:53:02:952',10,-0.125984,-0.007874,-0.007874,0.007874,0.031496,0,-0.055118,-0.070866,0.055118,0.007874,-0.007874,-0.055118,-0.031496,-0.007874,0.141732,0.070866,0.08313,-0.325378,-0.631531,0.698853,-0.364746,-0.951172,0.000488,0.625,-0.125,0.5,1,0
5254,'2019/02/13 20:53:02:990',10,-0.062992,-0.023622,0.015748,0.007874,-0.03937,-0.086614,0.023622,0.031496,-0.031496,-0.007874,0,-0.007874,-0.023622,-0.007874,0.015748,-0.03937,0.083191,-0.325562,-0.631348,0.698914,-0.37793,-0.975586,-0.021484,1.875,0.4375,-0.1875,1,0
5255,'2019/02/13 20:53:03:002',10,0.023622,-0.007874,0.03937,0.015748,0.03937,0.047244,0.267717,0.007874,0.307087,0.03937,0.007874,-0.007874,-0.023622,0.07874,0.07874,0.133858,0.082764,-0.325867,-0.631531,0.698669,-0.358887,-0.96582,-0.005371,-1.375,0,1.125,1,0
5256,'2019/02/13 20:53:03:041',10,-0.330709,-0.015748,-0.03937,-0.055118,-0.031496,-0.220472,-0.110236,-0.149606,0.055118,-0.007874,-0.031496,0,0.031496,-0.070866,0.03937,0.023622,0.082458,-0.325867,-0.631409,0.698792,-0.356934,-0.955566,-0.003906,-0.3125,-1.25,1.5,1,0
5257,'2019/02/13 20:53:03:081',10,0.165354,-0.015748,-0.015748,-0.007874,0,0.070866,0.110236,0.086614,-0.055118,-0.047244,-0.031496,-0.055118,-0.03937,-0.031496,-0.062992,-0.023622,0.082397,-0.325684,-0.631287,0.698975,-0.355957,-0.963867,-0.003906,0.875,-1.375,0.1875,1,0
5258,'2019/02/13 20:53:03:110',10,0.031496,-0.007874,-0.023622,-0.023622,0.023622,0.007874,-0.125984,-0.062992,-0.055118,-0.007874,0,-0.023622,0.047244,-0.070866,-0.03937,-0.031496,0.08197,-0.325806,-0.630981,0.69928,-0.34375,-0.943359,0.000488,-0.5625,-0.3125,1.1875,1,0
5259,'2019/02/13 20:53:03:158',10,-0.015748,-0.031496,-0.055118,-0.070866,0.015748,0.11811,-0.015748,-0.03937,0.141732,-0.03937,-0.015748,-0.047244,-0.062992,0,0.070866,0.015748,0.081909,-0.326233,-0.631104,0.698975,-0.371582,-0.96875,-0.024902,-1.0625,1.5,0.875,1,0
5260,'2019/02/13 20:53:03:173',10,-0.110236,0.007874,0.031496,0.03937,0.047244,-0.03937,0.070866,-0.086614,0.220472,-0.015748,0.007874,-0.031496,-0.055118,-0.125984,-0.023622,0.086614,0.081482,-0.326721,-0.631348,0.698608,-0.363281,-0.950195,-0.007813,-3.5625,1,2.5625,1,0
5261,'2019/02/13 20:53:03:199',10,0.11811,-0.007874,-0.015748,0.023622,0.047244,-0.094488,-0.062992,0.07874,0.062992,-0.023622,-0.031496,0,0.007874,0.125984,0.125984,0.03937,0.081055,-0.327576,-0.631042,0.698486,-0.395996,-0.967285,-0.015625,0.75,1.125,1.25,1,0
5262,'2019/02/13 20:53:03:236',10,0.204724,-0.015748,-0.015748,-0.007874,0.007874,-0.110236,-0.047244,0.047244,-0.212598,-0.015748,0.015748,0,-0.03937,0.015748,-0.07874,-0.110236,0.0802,-0.327576,-0.630554,0.699036,-0.35791,-0.961426,0.014648,2.3125,-1.9375,1.4375,1,0
5263,'2019/02/13 20:53:03:281',10,0.094488,0.015748,0,0.031496,-0.007874,0.023622,-0.23622,-0.141732,0.023622,0.031496,-0.031496,-0.031496,-0.015748,-0.015748,0.370079,-0.007874,0.080139,-0.327393,-0.629822,0.699829,-0.386719,-0.961426,-0.003906,5.4375,-2,0.125,1,0
5264,'2019/02/13 20:53:03:313',10,0.11811,-0.03937,-0.031496,-0.055118,-0.015748,0.11811,-0.031496,-0.031496,0.031496,-0.023622,-0.015748,0,-0.023622,-0.133858,-0.094488,-0.11811,0.079529,-0.327148,-0.629578,0.700195,-0.337402,-0.955566,0.015137,-0.0625,-1,2.5625,1,0
5265,'2019/02/13 20:53:03:350',10,-0.149606,-0.007874,-0.03937,-0.03937,-0.07874,-0.015748,-0.055118,-0.055118,-0.086614,-0.015748,-0.007874,-0.015748,0.03937,-0.03937,0.07874,0.007874,0.079346,-0.327576,-0.628845,0.700684,-0.383789,-0.961426,0.003418,0.9375,1.1875,1.1875,1,0
5266,'2019/02/13 20:53:03:370',10,0.338583,-0.007874,0.031496,0.047244,0.070866,0.055118,0.031496,0.007874,-0.307087,-0.023622,-0.015748,-0.007874,-0.047244,-0.031496,-0.015748,-0.007874,0.079346,-0.327881,-0.628723,0.700623,-0.362305,-0.974121,0.005371,-0.625,1.5,2.125,1,0
5267,'2019/02/13 20:53:03:401',10,-0.055118,-0.007874,0.03937,-0.007874,-0.015748,0.062992,-0.094488,-0.102362,-0.015748,-0.031496,-0.015748,-0.023622,-0.03937,-0.047244,-0.007874,-0.055118,0.078979,-0.328552,-0.628296,0.700745,-0.383301,-0.966309,-0.000488,0.5625,1.0625,1.5,1,0
5268,'2019/02/13 20:53:03:440',10,0.007874,-0.007874,0.007874,-0.031496,0,-0.007874,0.094488,0.070866,0.086614,0.015748,0.007874,0.03937,0.03937,0.070866,-0.055118,-0.023622,0.078857,-0.328857,-0.628052,0.700867,-0.360352,-0.949219,0.000488,-1.5625,-0.125,1.3125,1,0
5269,'2019/02/13 20:53:03:470',10,-0.212598,0,0.015748,-0.007874,-0.015748,0.07874,0.007874,-0.055118,0.125984,-0.03937,-0.047244,-0.086614,-0.015748,0.023622,-0.055118,-0.007874,0.078857,-0.328857,-0.628052,0.700867,-0.380371,-0.964844,0.000488,-0.0625,0.125,0.8125,1,0
5270,'2019/02/13 20:53:03:516',10,-0.818898,-0.023622,-0.070866,-0.070866,0,0.007874,-0.165354,-0.19685,0.055118,-0.031496,0.007874,0.015748,0.015748,0.094488,0.165354,-0.007874,0.078613,-0.329224,-0.627869,0.700867,-0.357422,-0.939453,-0.007324,-1.5,-0.125,1.1875,1,0
5271,'2019/02/13 20:53:03:559',10,-0.007874,-0.03937,0.047244,0.070866,-0.007874,-0.102362,0,-0.023622,0.031496,-0.023622,-0.047244,-0.070866,-0.055118,-0.047244,-0.07874,-0.023622,0.078552,-0.329102,-0.627563,0.701172,-0.389648,-0.973633,-0.016602,1.8125,-0.9375,0.125,1,0
5272,'2019/02/13 20:53:03:606',10,-0.07874,-0.031496,-0.015748,-0.031496,0.055118,-0.023622,-0.259843,0.023622,-0.062992,0.015748,-0.015748,-0.015748,0.031496,0.11811,0.283465,0.047244,0.078247,-0.328918,-0.627563,0.701294,-0.36084,-0.950195,-0.012207,0.5,-2.1875,1.1875,1,0
5273,'2019/02/13 20:53:03:615',10,-0.031496,0.015748,0.007874,0.031496,0.015748,-0.007874,0.023622,-0.062992,0.228346,0,-0.023622,-0.047244,-0.03937,-0.149606,-0.031496,0.055118,0.077759,-0.327881,-0.62738,0.702026,-0.358887,-0.94043,-0.012695,1.3125,-3.75,-0.6875,1,0
5274,'2019/02/13 20:53:03:642',10,0,-0.015748,-0.047244,-0.094488,-0.070866,-0.15748,0.007874,0.047244,0.11811,0.047244,0.070866,0.102362,0.07874,0.070866,-0.007874,-0.015748,0.076782,-0.327087,-0.62738,0.702515,-0.358887,-0.931641,0.005859,1,-3.875,0.8125,1,0
5275,'2019/02/13 20:53:03:680',10,-0.110236,-0.031496,0.023622,0.023622,-0.023622,-0.086614,-0.023622,-0.086614,0.299213,-0.047244,-0.007874,-0.047244,-0.007874,0.125984,0.322835,0.220472,0.076355,-0.326721,-0.627258,0.70282,-0.382813,-0.953125,0.015625,-0.0625,-3.0625,0.0625,1,0
5276,'2019/02/13 20:53:03:715',10,0.062992,-0.047244,-0.007874,-0.015748,-0.007874,0.015748,0.007874,0.047244,-0.062992,0.015748,-0.007874,-0.03937,0,-0.015748,0,0.007874,0.076111,-0.326477,-0.627075,0.703125,-0.394043,-0.961914,0.018066,0.0625,-0.375,-0.3125,1,0
5277,'2019/02/13 20:53:03:763',10,-0.251969,0.03937,-0.023622,0.015748,-0.023622,-0.141732,-0.031496,-0.181102,0.204724,0.03937,0.03937,0.055118,0.102362,0.047244,-0.094488,0.07874,0.075928,-0.326538,-0.627075,0.703125,-0.361816,-0.955078,0.024414,-2,0.3125,1.125,1,0
5278,'2019/02/13 20:53:03:785',10,0.062992,-0.007874,-0.023622,-0.015748,-0.023622,-0.062992,-0.094488,-0.070866,-0.181102,-0.015748,0.007874,0.047244,0.094488,0,-0.062992,-0.015748,0.075989,-0.326477,-0.627075,0.703125,-0.342773,-0.945313,0.017578,0.125,0.8125,0.5625,1,0
5279,'2019/02/13 20:53:03:805',10,0.125984,0.023622,-0.023622,0.015748,-0.023622,0.015748,-0.015748,0.015748,-0.440945,-0.015748,-0.007874,0.055118,0,-0.149606,-0.212598,-0.244094,0.075684,-0.32666,-0.627319,0.702942,-0.362793,-0.958984,-0.000977,-2.25,-0.1875,2.3125,1,0
5280,'2019/02/13 20:53:03:836',10,0.204724,0,0.015748,0.031496,0.023622,-0.03937,-0.110236,0.03937,0.007874,-0.055118,0.023622,-0.015748,-0.015748,0.133858,0,-0.251969,0.075439,-0.326965,-0.627197,0.702881,-0.369141,-0.953613,-0.007324,-0.0625,0.5625,1.9375,1,0
5281,'2019/02/13 20:53:03:873',10,-0.11811,-0.015748,-0.007874,-0.03937,-0.007874,0.007874,0.07874,0.007874,0.15748,0,-0.03937,-0.03937,-0.070866,-0.055118,-0.070866,0.047244,0.07489,-0.327393,-0.627441,0.702515,-0.364258,-0.94873,0.00293,-3.75,0.5625,3.75,1,0
5282,'2019/02/13 20:53:03:906',10,0.551181,-0.03937,0,-0.015748,-0.015748,-0.055118,0.03937,0.314961,-0.370079,-0.015748,0.007874,0.015748,0.031496,0.070866,0.047244,-0.188976,0.073853,-0.32843,-0.627563,0.702026,-0.385254,-0.945313,-0.000977,-1.4375,0.625,3.1875,1,0
5283,'2019/02/13 20:53:03:957',10,0.062992,-0.031496,0.015748,0.007874,-0.007874,0.03937,0.055118,0.031496,0.110236,0.007874,-0.03937,-0.031496,-0.03937,-0.110236,-0.07874,-0.007874,0.072876,-0.329285,-0.627808,0.701538,-0.396484,-0.963379,0.003906,-2.125,0.625,2.25,1,0
5284,'2019/02/13 20:53:03:987',10,-0.031496,-0.007874,-0.055118,-0.070866,-0.055118,-0.055118,-0.070866,0.007874,-0.370079,0.031496,0.03937,0.023622,0.015748,0.007874,0.070866,-0.07874,0.072571,-0.329651,-0.62793,0.701294,-0.396973,-0.955566,-0.001953,-2.3125,0.9375,1.1875,1,0
5285,'2019/02/13 20:53:04:024',10,0.094488,-0.015748,-0.015748,-0.031496,-0.03937,-0.15748,0.007874,0.047244,-0.023622,0.015748,-0.031496,-0.047244,-0.023622,0.03937,-0.102362,-0.03937,0.072327,-0.330139,-0.628601,0.700439,-0.384766,-0.943848,-0.007324,-2.1875,1.125,-0.375,1,0
5286,'2019/02/13 20:53:04:039',10,0.110236,-0.007874,-0.015748,0,0,-0.007874,0.03937,0.023622,0.125984,-0.031496,-0.023622,-0.007874,-0.015748,-0.023622,-0.094488,0.007874,0.072693,-0.329712,-0.629211,0.700073,-0.371094,-0.959473,-0.023926,-0.25,-0.6875,-1.6875,1,0
5287,'2019/02/13 20:53:04:083',10,-0.251969,0.007874,0.031496,0.086614,0.023622,-0.03937,0.031496,-0.015748,0.456693,0.015748,-0.031496,-0.03937,0.023622,0.07874,-0.03937,0.149606,0.072754,-0.329285,-0.629639,0.69989,-0.368652,-0.959961,-0.020508,-1.4375,-1.625,-1.5,1,0
5288,'2019/02/13 20:53:04:113',10,-0.023622,-0.007874,-0.07874,-0.047244,-0.03937,0.055118,-0.03937,-0.023622,0.070866,-0.007874,0.023622,0.055118,0.023622,-0.204724,-0.047244,0.102362,0.072754,-0.328003,-0.629517,0.700623,-0.358398,-0.952148,-0.012695,2.875,-3.375,-1.125,1,0
5289,'2019/02/13 20:53:04:162',10,0.110236,-0.023622,-0.03937,-0.062992,-0.015748,-0.094488,-0.015748,0.094488,0,0,0.015748,0.023622,0.03937,0.070866,-0.031496,-0.102362,0.072327,-0.327148,-0.629761,0.700867,-0.364258,-0.946289,-0.007813,-0.5,-2.4375,0.625,1,0
5290,'2019/02/13 20:53:04:182',10,0.031496,-0.03937,0.031496,0.007874,0.055118,0.031496,-0.070866,-0.023622,0.141732,-0.015748,-0.015748,-0.007874,-0.062992,0.047244,0.086614,0.055118,0.072266,-0.326965,-0.629456,0.701233,-0.37207,-0.947754,0.004883,1.625,-1.4375,0.375,1,0
5291,'2019/02/13 20:53:04:203',10,0.110236,-0.03937,0.03937,0.062992,0.047244,0.031496,0.031496,0.330709,0.141732,0,-0.023622,-0.055118,0.062992,0.15748,0.07874,0.047244,0.072266,-0.327209,-0.629517,0.70105,-0.373535,-0.942871,-0.004395,-1.4375,1.3125,0.875,1,0
5292,'2019/02/13 20:53:04:264',10,-0.023622,-0.007874,-0.023622,-0.015748,0,0.023622,0.110236,0.165354,0.11811,0,0.007874,-0.031496,0.007874,0.031496,0.03937,-0.03937,0.072571,-0.327271,-0.629089,0.701355,-0.409668,-0.951172,0.011719,1.9375,0.8125,-3,1,0
5293,'2019/02/13 20:53:04:311',10,-0.141732,0.007874,-0.031496,-0.015748,-0.055118,-0.102362,0.23622,-0.125984,0.212598,-0.007874,-0.007874,-0.007874,0,0.055118,-0.031496,0.110236,0.072998,-0.327087,-0.628906,0.701599,-0.405273,-0.969727,-0.000977,2.375,0.5625,-3.75,1,0
5294,'2019/02/13 20:53:04:349',10,0.133858,-0.015748,0.007874,0.023622,-0.015748,0.055118,0.125984,0.086614,0.070866,0,-0.023622,0.031496,-0.007874,-0.031496,0.133858,0.070866,0.073853,-0.32605,-0.628845,0.701965,-0.377441,-0.955078,0.001465,2.1875,-1.0625,-3.75,1,0
5295,'2019/02/13 20:53:04:357',10,0.015748,-0.062992,0,0,0.007874,0.141732,0.15748,0.062992,0.102362,-0.015748,-0.055118,-0.031496,-0.047244,0.023622,0.11811,0.07874,0.075439,-0.324646,-0.628906,0.702454,-0.348145,-0.970215,-0.009277,1.6875,-0.25,-3.75,1,0
5296,'2019/02/13 20:53:04:385',10,-0.598425,0,-0.062992,-0.023622,0.031496,-0.070866,-0.220472,-0.15748,0.07874,-0.031496,-0.023622,-0.031496,-0.023622,-0.062992,0.03937,-0.047244,0.07666,-0.323792,-0.629028,0.702576,-0.352539,-0.948242,0.000488,1.75,0.9375,-3.4375,1,0
5297,'2019/02/13 20:53:04:428',10,0.110236,0.015748,0.03937,0.062992,0.055118,0.015748,-0.062992,-0.133858,-0.086614,0.055118,-0.031496,0,-0.023622,-0.03937,0.070866,0.133858,0.077209,-0.323547,-0.62915,0.702515,-0.373047,-0.972656,-0.000977,0.6875,0.9375,-3.375,1,0
5298,'2019/02/13 20:53:04:459',10,0.133858,0,-0.023622,-0.007874,0,-0.07874,-0.086614,-0.03937,0.007874,-0.015748,0,0,0.047244,-0.15748,-0.251969,-0.086614,0.077881,-0.32312,-0.629028,0.702759,-0.364746,-0.959473,0.010254,1.875,0.5,-1.875,1,0
5299,'2019/02/13 20:53:04:506',10,0.204724,-0.047244,-0.007874,-0.015748,-0.102362,-0.173228,-0.23622,0.031496,-0.141732,-0.031496,-0.007874,0.007874,0.062992,0.047244,0.125984,-0.062992,0.078918,-0.32312,-0.628601,0.703003,-0.373047,-0.967285,0.006348,0.875,2.6875,-2.0625,1,0
5300,'2019/02/13 20:53:04:513',10,-0.314961,-0.03937,-0.055118,-0.023622,-0.062992,-0.220472,-0.165354,-0.19685,0.165354,-0.023622,0.047244,0.070866,0.102362,0.094488,-0.03937,0.070866,0.079346,-0.323547,-0.62854,0.70282,-0.369141,-0.945313,0.006348,-0.375,3.6875,-0.875,1,0
5301,'2019/02/13 20:53:04:580',10,0.511811,-0.007874,0.03937,0.023622,-0.062992,-0.023622,-0.03937,0.007874,-0.637795,-0.047244,-0.070866,-0.070866,0.055118,0.086614,0.015748,0.228346,0.080505,-0.324341,-0.628601,0.702332,-0.368164,-0.970703,-0.000488,-0.4375,4.5,-0.9375,1,0
